x,y,z,tonnage,grade,economic_value
15,11,20,1000,0.8911,24557.08
15,11,21,1000,0.7106,15530.23
15,11,22,1000,0.6047,10235.82
15,11,23,1000,0.5359,6795.23
15,11,24,1000,0.4975,4874.33
15,12,0,1000,0.4215,1074.1
15,12,1,1000,0.5265,6322.76
15,12,2,1000,0.6072,10359.12
15,12,3,1000,0.693,14649.92
15,12,4,1000,0.8058,20288.52
15,12,5,1000,0.9167,25833.41
15,12,6,1000,1.0996,34979.02
15,12,7,1000,1.3449,47246.81
15,12,8,1000,1.5664,58319.27
15,12,9,1000,1.7138,65688.49
15,12,10,1000,1.909,75452.11
15,12,11,1000,2.1321,86605.76
15,12,12,1000,2.1297,86485.4
15,12,13,1000,1.9428,77139.33
15,12,14,1000,1.9036,75178.64
15,12,15,1000,1.8099,70493.01
15,12,16,1000,1.477,53848.91
15,12,17,1000,1.3801,49005.9
15,12,18,1000,1.3686,48429.25
15,12,19,1000,1.1334,36671.24
15,12,20,1000,0.8497,22486.38
15,12,21,1000,0.7016,15081.21
15,12,22,1000,0.6536,12680.31
15,12,23,1000,0.5723,8615.33
15,12,24,1000,0.4676,3378.72
15,13,0,1000,0.4344,1719.19
15,13,1,1000,0.5395,6976.25
15,13,2,1000,0.6165,10827.31
15,13,3,1000,0.7019,15096.47
15,13,4,1000,0.8151,20757.36
15,13,5,1000,0.921,26052.35
15,13,6,1000,1.1055,35273.97
15,13,7,1000,1.3482,47409.77
15,13,8,1000,1.5023,55115.34
15,13,9,1000,1.5784,58920.58
15,13,10,1000,1.766,68297.6
15,13,11,1000,2.078,83901.1
15,13,12,1000,2.1593,87966.16
15,13,13,1000,1.9712,78558.85
15,13,14,1000,1.9714,78569.39
15,13,15,1000,1.9131,75652.57
15,13,16,1000,1.5603,58014.62
15,13,17,1000,1.3669,48343.23
15,13,18,1000,1.2655,43277.25
15,13,19,1000,1.0335,31673.17
15,13,20,1000,0.8023,20115.46
15,13,21,1000,0.718,15899.81
15,13,22,1000,0.6813,14066.82
15,13,23,1000,0.5812,9060.62
15,13,24,1000,0.445,2248.47
15,14,0,1000,0.4053,265.84
15,14,1,1000,0.4908,4541.62
15,14,2,1000,0.5762,8810.98
15,14,3,1000,0.6958,14787.95
15,14,4,1000,0.8306,21530.3
15,14,5,1000,0.9174,25870.22
15,14,6,1000,1.073,33650.95
15,14,7,1000,1.2952,44762.08
15,14,8,1000,1.3497,47483.29
15,14,9,1000,1.3943,49714.52
15,14,10,1000,1.6431,62154.1
15,14,11,1000,2.0287,81437.24
15,14,12,1000,2.1328,86641.93
15,14,13,1000,1.9809,79045.36
15,14,14,1000,2.0429,82146.16
15,14,15,1000,2.0306,81530.64
15,14,16,1000,1.684,64198.41
15,14,17,1000,1.3371,46853.37
15,14,18,1000,1.1495,37475.39
15,14,19,1000,1.0056,30279.12
15,14,20,1000,0.8653,23264.04
15,14,21,1000,0.7685,18424.43
15,14,22,1000,0.6914,14569.76
15,14,23,1000,0.5803,9014.73
15,14,24,1000,0.4512,2560.04
15,15,0,1000,0.3734,-1331.18
15,15,1,1000,0.4308,1542.49
15,15,2,1000,0.5016,5077.75
15,15,3,1000,0.6398,11990.64
15,15,4,1000,0.7927,19633.46
15,15,5,1000,0.871,23551.23
15,15,6,1000,1.0017,30083.5
15,15,7,1000,1.2064,40320.51
15,15,8,1000,1.2366,41831.78
15,15,9,1000,1.3231,46154.7
15,15,10,1000,1.6294,61468.16
15,15,11,1000,1.9695,78473.67
15,15,12,1000,1.9849,79245.28
15,15,13,1000,1.8593,72962.97
15,15,14,1000,1.9071,75355.18
15,15,15,1000,1.8784,73921.18
15,15,16,1000,1.5733,58664.9
15,15,17,1000,1.2173,40865.47
15,15,18,1000,1.0889,34447.47
15,15,19,1000,1.0509,32544.28
15,15,20,1000,0.9656,28280.98
15,15,21,1000,0.8041,20204.56
15,15,22,1000,0.6769,13843.57
15,15,23,1000,0.569,8450.51
15,15,24,1000,0.4701,3506.92
15,16,0,1000,0.3741,-1295.73
15,16,1,1000,0.4191,954.2
15,16,2,1000,0.4554,2771.17
15,16,3,1000,0.5687,8436.04
15,16,4,1000,0.7107,15533.01
15,16,5,1000,0.7916,19581.26
15,16,6,1000,0.9156,25780.52
15,16,7,1000,1.1032,35158.59
15,16,8,1000,1.1571,37852.72
15,16,9,1000,1.2608,43042.26
15,16,10,1000,1.5302,56511.15
15,16,11,1000,1.7781,68904.96
15,16,12,1000,1.7366,66831.71
15,16,13,1000,1.6207,61034.44
15,16,14,1000,1.6234,61171.7
15,16,15,1000,1.5665,58323.57
15,16,16,1000,1.3168,45839.86
15,16,17,1000,1.052,32601.42
15,16,18,1000,1.0011,30054.11
15,16,19,1000,0.9907,29534.72
15,16,20,1000,0.9254,26270.31
15,16,21,1000,0.7764,18819.27
15,16,22,1000,0.6536,12682.03
15,16,23,1000,0.5491,7454.51
15,16,24,1000,0.4526,2632.37
15,17,0,1000,0.3732,-1340.48
15,17,1,1000,0.4106,530.71
15,17,2,1000,0.4309,1545.59
15,17,3,1000,0.5063,5316.67
15,17,4,1000,0.6014,10070.46
15,17,5,1000,0.6653,13263.53
15,17,6,1000,0.7935,19676.89
15,17,7,1000,0.9842,29212.11
15,17,8,1000,1.1254,36268.45
15,17,9,1000,1.2152,40758.76
15,17,10,1000,1.3568,47839.64
15,17,11,1000,1.4946,54727.69
15,17,12,1000,1.4763,53817.46
15,17,13,1000,1.3849,49246.02
15,17,14,1000,1.3363,46816.72
15,17,15,1000,1.2686,43432.18
15,17,16,1000,1.1048,35241.9
15,17,17,1000,0.9701,28505.25
15,17,18,1000,0.9473,27366.16
15,17,19,1000,0.8953,24765.01
15,17,20,1000,0.814,20698.11
15,17,21,1000,0.7116,15578.23
15,17,22,1000,0.6227,11137.22
15,17,23,1000,0.5276,6379.42
15,17,24,1000,0.4218,1088.95
15,18,0,1000,0.3399,-3006.65
15,18,1,1000,0.3817,-914.4
15,18,2,1000,0.4427,2133.39
15,18,3,1000,0.5113,5563.03
15,18,4,1000,0.5573,7864.11
15,18,5,1000,0.589,9451.58
15,18,6,1000,0.7182,15912.42
15,18,7,1000,0.9145,25723.61
15,18,8,1000,1.1031,35157.4
15,18,9,1000,1.1328,36638.02
15,18,10,1000,1.1397,36986.55
15,18,11,1000,1.1893,39463.99
15,18,12,1000,1.2203,41012.86
15,18,13,1000,1.1598,37990.16
15,18,14,1000,1.1231,36157.34
15,18,15,1000,1.1071,35353.85
15,18,16,1000,1.0228,31141.33
15,18,17,1000,0.9621,28107.32
15,18,18,1000,0.896,24801.2
15,18,19,1000,0.7822,19110.81
15,18,20,1000,0.6771,13852.74
15,18,21,1000,0.6246,11229.67
15,18,22,1000,0.5759,8795.29
15,18,23,1000,0.5024,5119.03
15,18,24,1000,0.4029,146.61
15,19,0,1000,0.3006,-4968.37
15,19,1,1000,0.346,-2698.15
15,19,2,1000,0.4355,1774.46
15,19,3,1000,0.5135,5673.77
15,19,4,1000,0.5496,7479.08
15,19,5,1000,0.5701,8507.03
15,19,6,1000,0.6857,14284.23
15,19,7,1000,0.8596,22979.91
15,19,8,1000,1.0068,30338.16
15,19,9,1000,0.9983,29916.8
15,19,10,1000,0.9779,28892.64
15,19,11,1000,0.9931,29656.02
15,19,12,1000,1.0128,30639.1
15,19,13,1000,0.9647,28232.97
15,19,14,1000,0.9627,28136.38
15,19,15,1000,0.9872,29357.68
15,19,16,1000,0.9292,26459.43
15,19,17,1000,0.871,23552.35
15,19,18,1000,0.7877,19384.62
15,19,19,1000,0.6782,13907.55
15,19,20,1000,0.5884,9421.94
15,19,21,1000,0.5588,7940.83
15,19,22,1000,0.5247,6233.65
15,19,23,1000,0.468,3398.47
15,19,24,1000,0.3886,-569.3
15,20,0,1000,0.2654,-6732.49
15,20,1,1000,0.3215,-3925.31
15,20,2,1000,0.4209,1045.58
15,20,3,1000,0.4853,4267.37
15,20,4,1000,0.5169,5842.78
15,20,5,1000,0.5721,8607.35
15,20,6,1000,0.6808,14038.66
15,20,7,1000,0.7903,19514.41
15,20,8,1000,0.8594,22968.82
15,20,9,1000,0.8625,23125.75
15,20,10,1000,0.8761,23804.75
15,20,11,1000,0.8733,23666.29
15,20,12,1000,0.8434,22169.74
15,20,13,1000,0.8044,20220.38
15,20,14,1000,0.8581,22907.15
15,20,15,1000,0.9133,25665.54
15,20,16,1000,0.8447,22235.91
15,20,17,1000,0.7522,17611.09
15,20,18,1000,0.649,12452.18
15,20,19,1000,0.5525,7623.94
15,20,20,1000,0.4844,4220.07
15,20,21,1000,0.4692,3459.93
15,20,22,1000,0.4392,1962.05
15,20,23,1000,0.3993,-37.47
15,20,24,1000,0.3575,-2126.54
15,21,0,1000,0.2646,-6769.15
15,21,1,1000,0.3314,-3429.88
15,21,2,1000,0.4082,411.19
15,21,3,1000,0.4326,1628.38
15,21,4,1000,0.451,2551.35
15,21,5,1000,0.53,6498.31
15,21,6,1000,0.6131,10652.69
15,21,7,1000,0.6425,12125.49
15,21,8,1000,0.6576,12881.69
15,21,9,1000,0.7169,15844.26
15,21,10,1000,0.7853,19266.68
15,21,11,1000,0.8002,20008.82
15,21,12,1000,0.7419,17095.04
15,21,13,1000,0.7097,15485.73
15,21,14,1000,0.7703,18516.51
15,21,15,1000,0.7958,19790.94
15,21,16,1000,0.7039,15194.97
15,21,17,1000,0.6273,11364.67
15,21,18,1000,0.5723,8615.28
15,21,19,1000,0.4911,4554.55
15,21,20,1000,0.4288,1439.5
15,21,21,1000,0.4089,447.2
15,21,22,1000,0.3728,-1362.3
15,21,23,1000,0.3327,-3364.07
15,21,24,1000,0.309,-4552.28
15,22,0,1000,0.2703,-6483.37
15,22,1,1000,0.3327,-3363.1
15,22,2,1000,0.3876,-621.75
15,22,3,1000,0.3952,-241.64
15,22,4,1000,0.4018,90.73
15,22,5,1000,0.4469,2343.94
15,22,6,1000,0.4934,4669.35
15,22,7,1000,0.5008,5040.4
15,22,8,1000,0.5184,5919.16
15,22,9,1000,0.5936,9678.3
15,22,10,1000,0.665,13249.94
15,22,11,1000,0.6997,14984.43
15,22,12,1000,0.6605,13026.51
15,22,13,1000,0.6318,11588.61
15,22,14,1000,0.649,12450.18
15,22,15,1000,0.6269,11345.24
15,22,16,1000,0.5423,7116.77
15,22,17,1000,0.5282,6407.55
15,22,18,1000,0.5498,7492.46
15,22,19,1000,0.4874,4368.38
15,22,20,1000,0.4258,1291.22
15,22,21,1000,0.399,-48.15
15,22,22,1000,0.3611,-1944.06
15,22,23,1000,0.3131,-4346.94
15,22,24,1000,0.2759,-6202.84
15,23,0,1000,0.2493,-7533.62
15,23,1,1000,0.2947,-5266.64
15,23,2,1000,0.3438,-2808.53
15,23,3,1000,0.3579,-2102.75
15,23,4,1000,0.3543,-2284.54
15,23,5,1000,0.3498,-2508.15
15,23,6,1000,0.3712,-1437.7
15,23,7,1000,0.3947,-265.86
15,23,8,1000,0.4425,2124.8
15,23,9,1000,0.5093,5465.63
15,23,10,1000,0.5565,7822.85
15,23,11,1000,0.591,9550.19
15,23,12,1000,0.5928,9641.34
15,23,13,1000,0.5877,9383.83
15,23,14,1000,0.565,8250.48
15,23,15,1000,0.497,4851.26
15,23,16,1000,0.4327,1634.68
15,23,17,1000,0.4543,2716.44
15,23,18,1000,0.506,5297.7
15,23,19,1000,0.4604,3021.58
15,23,20,1000,0.4164,821.63
15,23,21,1000,0.4026,128.31
15,23,22,1000,0.3691,-1546.28
15,23,23,1000,0.3194,-4031.84
15,23,24,1000,0.2691,-6542.87
15,24,0,1000,0.2,-9998.12
15,24,1,1000,0.2201,-8996.36
15,24,2,1000,0.275,-6250.45
15,24,3,1000,0.3081,-4594.14
15,24,4,1000,0.3016,-4920.24
15,24,5,1000,0.2792,-6038.86
15,24,6,1000,0.3099,-4505.82
15,24,7,1000,0.3666,-1672.35
15,24,8,1000,0.4282,1411.84
15,24,9,1000,0.4552,2759.34
15,24,10,1000,0.4659,3292.81
15,24,11,1000,0.4721,3606.01
15,24,12,1000,0.5102,5510.2
15,24,13,1000,0.5463,7315.94
15,24,14,1000,0.5311,6553.05
15,24,15,1000,0.4585,2924.68
15,24,16,1000,0.4189,945.77
15,24,17,1000,0.4157,787.27
15,24,18,1000,0.417,851.23
15,24,19,1000,0.3805,-975.14
15,24,20,1000,0.3599,-2004.71
15,24,21,1000,0.3623,-1882.67
15,24,22,1000,0.3376,-3118.74
15,24,23,1000,0.3048,-4758.09
15,24,24,1000,0.2668,-6659.19
16,0,0,1000,0.187,-10650.82
16,0,1,1000,0.2103,-9484.72
16,0,2,1000,0.2187,-9064.25
16,0,3,1000,0.2382,-8092.15
16,0,4,1000,0.2671,-6642.5
16,0,5,1000,0.2914,-5431.51
16,0,6,1000,0.3272,-3641.01
16,0,7,1000,0.3714,-1430.15
16,0,8,1000,0.3958,-208.2
16,0,9,1000,0.3863,-687.31
16,0,10,1000,0.3775,-1124.85
16,0,11,1000,0.3576,-2118.96
16,0,12,1000,0.3755,-1226.44
16,0,13,1000,0.4035,174.64
16,0,14,1000,0.4143,717.06
16,0,15,1000,0.3932,-340.91
16,0,16,1000,0.3737,-1316.93
16,0,17,1000,0.3369,-3156.83
16,0,18,1000,0.3187,-4065.01
16,0,19,1000,0.322,-3900.22
16,0,20,1000,0.3,-4997.72
16,0,21,1000,0.2579,-7107.28
16,0,22,1000,0.2421,-7897.36
16,0,23,1000,0.2192,-9041.81
16,0,24,1000,0.1883,-10586.19
16,1,0,1000,0.1921,-10395.27
16,1,1,1000,0.2158,-9212.38
16,1,2,1000,0.2331,-8343.81
16,1,3,1000,0.2587,-7065.53
16,1,4,1000,0.2897,-5515.98
16,1,5,1000,0.3151,-4245.94
16,1,6,1000,0.3456,-2718.83
16,1,7,1000,0.3846,-769.02
16,1,8,1000,0.4163,812.65
16,1,9,1000,0.4159,794.63
16,1,10,1000,0.4089,446.79
16,1,11,1000,0.4157,786.5
16,1,12,1000,0.4569,2844.0
16,1,13,1000,0.4822,4109.61
16,1,14,1000,0.4919,4593.44
16,1,15,1000,0.4722,3610.21
16,1,16,1000,0.4479,2396.58
16,1,17,1000,0.392,-399.86
16,1,18,1000,0.3555,-2225.9
16,1,19,1000,0.3561,-2195.46
16,1,20,1000,0.3326,-3369.7
16,1,21,1000,0.2892,-5540.89
16,1,22,1000,0.273,-6350.91
16,1,23,1000,0.247,-7651.68
16,1,24,1000,0.207,-9648.35
16,2,0,1000,0.2187,-9063.58
16,2,1,1000,0.2392,-8038.22
16,2,2,1000,0.28,-5998.1
16,2,3,1000,0.3202,-3992.12
16,2,4,1000,0.352,-2400.94
16,2,5,1000,0.3742,-1290.94
16,2,6,1000,0.3752,-1240.69
16,2,7,1000,0.3835,-822.71
16,2,8,1000,0.4417,2082.67
16,2,9,1000,0.486,4299.48
16,2,10,1000,0.4815,4072.91
16,2,11,1000,0.5115,5575.44
16,2,12,1000,0.5546,7727.7
16,2,13,1000,0.5531,7654.26
16,2,14,1000,0.5508,7539.81
16,2,15,1000,0.5426,7129.42
16,2,16,1000,0.5146,5729.51
16,2,17,1000,0.4505,2523.87
16,2,18,1000,0.4117,587.44
16,2,19,1000,0.4109,544.83
16,2,20,1000,0.3862,-691.19
16,2,21,1000,0.3469,-2652.94
16,2,22,1000,0.333,-3351.35
16,2,23,1000,0.3087,-4566.02
16,2,24,1000,0.2574,-7127.77
16,3,0,1000,0.2384,-8077.8
16,3,1,1000,0.256,-7200.73
16,3,2,1000,0.3044,-4777.84
16,3,3,1000,0.3504,-2480.41
16,3,4,1000,0.3924,-378.18
16,3,5,1000,0.4538,2691.67
16,3,6,1000,0.4664,3320.19
16,3,7,1000,0.4592,2960.91
16,3,8,1000,0.5182,5912.28
16,3,9,1000,0.5775,8875.37
16,3,10,1000,0.5729,8643.71
16,3,11,1000,0.6,10000.93
16,3,12,1000,0.6292,11458.99
16,3,13,1000,0.6103,10517.17
16,3,14,1000,0.6056,10279.73
16,3,15,1000,0.6089,10442.55
16,3,16,1000,0.5769,8845.92
16,3,17,1000,0.5108,5538.64
16,3,18,1000,0.4774,3869.55
16,3,19,1000,0.4753,3766.92
16,3,20,1000,0.4373,1862.69
16,3,21,1000,0.3827,-866.0
16,3,22,1000,0.3664,-1679.8
16,3,23,1000,0.3432,-2837.53
16,3,24,1000,0.2852,-5740.06
16,4,0,1000,0.2462,-7692.5
16,4,1,1000,0.2586,-7067.63
16,4,2,1000,0.2924,-5380.73
16,4,3,1000,0.3357,-3214.27
16,4,4,1000,0.394,-297.59
16,4,5,1000,0.5107,5533.81
16,4,6,1000,0.569,8449.55
16,4,7,1000,0.5762,8808.27
16,4,8,1000,0.6165,10823.83
16,4,9,1000,0.6622,13107.92
16,4,10,1000,0.666,13300.58
16,4,11,1000,0.6724,13619.5
16,4,12,1000,0.6835,14175.2
16,4,13,1000,0.6725,13624.64
16,4,14,1000,0.6738,13688.0
16,4,15,1000,0.6741,13704.62
16,4,16,1000,0.6388,11938.93
16,4,17,1000,0.5785,8925.07
16,4,18,1000,0.5456,7279.73
16,4,19,1000,0.5307,6534.66
16,4,20,1000,0.4682,3410.29
16,4,21,1000,0.3901,-496.61
16,4,22,1000,0.3675,-1626.66
16,4,23,1000,0.3456,-2720.77
16,4,24,1000,0.295,-5250.75
16,5,0,1000,0.2791,-6043.54
16,5,1,1000,0.2846,-5767.54
16,5,2,1000,0.2936,-5318.17
16,5,3,1000,0.3472,-2640.04
16,5,4,1000,0.4228,1139.15
16,5,5,1000,0.5243,6213.25
16,5,6,1000,0.6117,10582.81
16,5,7,1000,0.6806,14029.36
16,5,8,1000,0.721,16047.54
16,5,9,1000,0.7668,18339.98
16,5,10,1000,0.8179,20897.35
16,5,11,1000,0.7764,18822.11
16,5,12,1000,0.7485,17424.66
16,5,13,1000,0.7883,19416.72
16,5,14,1000,0.7931,19656.38
16,5,15,1000,0.7494,17469.93
16,5,16,1000,0.7153,15763.16
16,5,17,1000,0.6934,14669.44
16,5,18,1000,0.6492,12460.12
16,5,19,1000,0.5797,8986.88
16,5,20,1000,0.4902,4509.43
16,5,21,1000,0.4213,1064.85
16,5,22,1000,0.3887,-563.96
16,5,23,1000,0.3598,-2010.75
16,5,24,1000,0.3321,-3393.88
16,6,0,1000,0.3195,-4023.98
16,6,1,1000,0.3319,-3405.37
16,6,2,1000,0.3587,-2067.41
16,6,3,1000,0.4448,2240.5
16,6,4,1000,0.5307,6533.12
16,6,5,1000,0.5661,8304.87
16,6,6,1000,0.6364,11817.76
16,6,7,1000,0.7544,17721.24
16,6,8,1000,0.8151,20756.22
16,6,9,1000,0.8793,23966.25
16,6,10,1000,0.977,28848.76
16,6,11,1000,0.9437,27182.97
16,6,12,1000,0.9271,26354.38
16,6,13,1000,1.0112,30560.86
16,6,14,1000,1.0205,31024.62
16,6,15,1000,0.9403,27013.56
16,6,16,1000,0.8969,24843.31
16,6,17,1000,0.8658,23290.2
16,6,18,1000,0.769,18451.22
16,6,19,1000,0.6479,12395.83
16,6,20,1000,0.5547,7735.97
16,6,21,1000,0.5189,5946.51
16,6,22,1000,0.4776,3877.94
16,6,23,1000,0.4171,853.81
16,6,24,1000,0.3648,-1760.31
16,7,0,1000,0.3484,-2581.04
16,7,1,1000,0.3754,-1231.92
16,7,2,1000,0.4362,1809.19
16,7,3,1000,0.5506,7531.06
16,7,4,1000,0.6506,12529.89
16,7,5,1000,0.6716,13581.85
16,7,6,1000,0.7287,16433.01
16,7,7,1000,0.8498,22488.52
16,7,8,1000,0.8964,24821.79
16,7,9,1000,0.9646,28229.34
16,7,10,1000,1.0889,34447.04
16,7,11,1000,1.1133,35662.97
16,7,12,1000,1.1512,37560.61
16,7,13,1000,1.2535,42677.37
16,7,14,1000,1.2627,43135.0
16,7,15,1000,1.1708,38539.82
16,7,16,1000,1.115,35747.76
16,7,17,1000,1.0374,31867.88
16,7,18,1000,0.8818,24091.07
16,7,19,1000,0.7407,17035.74
16,7,20,1000,0.6542,12711.31
16,7,21,1000,0.6272,11357.9
16,7,22,1000,0.5707,8533.25
16,7,23,1000,0.4726,3627.53
16,7,24,1000,0.3702,-1489.07
16,8,0,1000,0.3864,-680.89
16,8,1,1000,0.437,1847.76
16,8,2,1000,0.5081,5403.13
16,8,3,1000,0.6243,11214.98
16,8,4,1000,0.7552,17760.86
16,8,5,1000,0.8368,21842.02
16,8,6,1000,0.8784,23919.9
16,8,7,1000,0.9273,26365.08
16,8,8,1000,0.8961,24802.76
16,8,9,1000,0.9811,29055.17
16,8,10,1000,1.1396,36980.92
16,8,11,1000,1.2205,41024.41
16,8,12,1000,1.3122,45608.12
16,8,13,1000,1.4349,51745.58
16,8,14,1000,1.3977,49886.18
16,8,15,1000,1.2797,43984.56
16,8,16,1000,1.251,42547.61
16,8,17,1000,1.1529,37643.86
16,8,18,1000,0.9735,28674.35
16,8,19,1000,0.8573,22864.15
16,8,20,1000,0.797,19849.91
16,8,21,1000,0.7283,16413.86
16,8,22,1000,0.6196,10978.31
16,8,23,1000,0.4968,4840.66
16,8,24,1000,0.3846,-767.67
16,9,0,1000,0.3892,-541.09
16,9,1,1000,0.4503,2515.07
16,9,2,1000,0.5098,5487.94
16,9,3,1000,0.6119,10596.92
16,9,4,1000,0.7619,18094.48
16,9,5,1000,0.8986,24929.18
16,9,6,1000,0.9278,26387.88
16,9,7,1000,0.9242,26211.98
16,9,8,1000,0.928,26398.3
16,9,9,1000,1.1213,36066.35
16,9,10,1000,1.3151,45755.25
16,9,11,1000,1.3437,47184.93
16,9,12,1000,1.3821,49106.24
16,9,13,1000,1.5176,55881.75
16,9,14,1000,1.438,51901.79
16,9,15,1000,1.2972,44859.32
16,9,16,1000,1.2966,44827.59
16,9,17,1000,1.1881,39405.54
16,9,18,1000,0.9968,29837.67
16,9,19,1000,0.9069,25342.64
16,9,20,1000,0.8613,23064.73
16,9,21,1000,0.7455,17274.94
16,9,22,1000,0.5975,9876.45
16,9,23,1000,0.4936,4678.64
16,9,24,1000,0.4365,1822.58
16,10,0,1000,0.3703,-1485.48
16,10,1,1000,0.4342,1710.18
16,10,2,1000,0.4993,4964.04
16,10,3,1000,0.6036,10182.32
16,10,4,1000,0.751,17550.55
16,10,5,1000,0.8729,23643.66
16,10,6,1000,0.8935,24673.3
16,10,7,1000,0.9126,25630.26
16,10,8,1000,1.0481,32403.0
16,10,9,1000,1.3654,48271.08
16,10,10,1000,1.5883,59416.03
16,10,11,1000,1.552,57599.94
16,10,12,1000,1.5111,55555.44
16,10,13,1000,1.6378,61888.13
16,10,14,1000,1.5562,57808.17
16,10,15,1000,1.4088,50439.44
16,10,16,1000,1.386,49302.04
16,10,17,1000,1.2473,42366.91
16,10,18,1000,1.0295,31474.95
16,10,19,1000,0.9248,26240.24
16,10,20,1000,0.8634,23167.7
16,10,21,1000,0.7375,16874.79
16,10,22,1000,0.5899,9496.37
16,10,23,1000,0.5065,5325.7
16,10,24,1000,0.4841,4206.22
16,11,0,1000,0.3635,-1827.28
16,11,1,1000,0.4448,2242.26
16,11,2,1000,0.5136,5680.19
16,11,3,1000,0.6009,10047.04
16,11,4,1000,0.7175,15875.66
16,11,5,1000,0.8055,20277.44
16,11,6,1000,0.8804,24021.93
16,11,7,1000,1.009,30451.41
16,11,8,1000,1.2786,43930.24
16,11,9,1000,1.5879,59394.06
16,11,10,1000,1.782,69099.73
16,11,11,1000,1.8098,70488.66
16,11,12,1000,1.736,66798.54
16,11,13,1000,1.712,65599.36
16,11,14,1000,1.6497,62486.55
16,11,15,1000,1.5387,56932.6
16,11,16,1000,1.3875,49374.18
16,11,17,1000,1.2798,43988.39
16,11,18,1000,1.1642,38209.07
16,11,19,1000,0.9981,29904.83
16,11,20,1000,0.8232,21157.76
16,11,21,1000,0.6849,14246.84
16,11,22,1000,0.5941,9706.24
16,11,23,1000,0.5365,6824.74
16,11,24,1000,0.5095,5474.32
16,12,0,1000,0.3908,-457.86
16,12,1,1000,0.4893,4463.67
16,12,2,1000,0.5521,7603.14
16,12,3,1000,0.6191,10957.21
16,12,4,1000,0.7122,15607.59
16,12,5,1000,0.7868,19342.31
16,12,6,1000,0.9298,26490.44
16,12,7,1000,1.1461,37304.41
16,12,8,1000,1.3896,49481.54
16,12,9,1000,1.5427,57134.47
16,12,10,1000,1.6887,64435.17
16,12,11,1000,1.9195,75974.24
16,12,12,1000,1.9606,78029.5
16,12,13,1000,1.7961,69804.59
16,12,14,1000,1.7596,67979.38
16,12,15,1000,1.6911,64555.53
16,12,16,1000,1.4123,50615.67
16,12,17,1000,1.2843,44214.89
16,12,18,1000,1.2113,40565.05
16,12,19,1000,0.9896,29482.3
16,12,20,1000,0.7579,17896.44
16,12,21,1000,0.6719,13593.61
16,12,22,1000,0.643,12149.95
16,12,23,1000,0.5741,8703.77
16,12,24,1000,0.4848,4242.17
16,13,0,1000,0.403,150.78
16,13,1,1000,0.5011,5054.88
16,13,2,1000,0.5591,7956.43
16,13,3,1000,0.6249,11245.78
16,13,4,1000,0.7182,15910.0
16,13,5,1000,0.7895,19477.28
16,13,6,1000,0.9349,26746.69
16,13,7,1000,1.1484,37419.56
16,13,8,1000,1.3286,46427.85
16,13,9,1000,1.4166,50831.79
16,13,10,1000,1.5586,57928.11
16,13,11,1000,1.878,73898.54
16,13,12,1000,2.0001,80005.83
16,13,13,1000,1.8343,71713.56
16,13,14,1000,1.8208,71039.23
16,13,15,1000,1.7727,68634.28
16,13,16,1000,1.4765,53824.51
16,13,17,1000,1.2592,42957.75
16,13,18,1000,1.1009,35047.28
16,13,19,1000,0.8826,24128.48
16,13,20,1000,0.7061,15305.38
16,13,21,1000,0.6885,14422.56
16,13,22,1000,0.6719,13595.26
16,13,23,1000,0.5837,9184.51
16,13,24,1000,0.4623,3112.96
16,14,0,1000,0.3985,-76.97
16,14,1,1000,0.4783,3914.8
16,14,2,1000,0.5473,7367.24
16,14,3,1000,0.6525,12623.19
16,14,4,1000,0.7718,18591.89
16,14,5,1000,0.8242,21210.04
16,14,6,1000,0.942,27102.29
16,14,7,1000,1.1397,36986.79
16,14,8,1000,1.2242,41211.61
16,14,9,1000,1.2867,44336.49
16,14,10,1000,1.4887,54437.12
16,14,11,1000,1.8135,70675.87
16,14,12,1000,1.8964,74820.59
16,14,13,1000,1.7621,68103.02
16,14,14,1000,1.8092,70461.32
16,14,15,1000,1.7968,69840.55
16,14,16,1000,1.5035,55176.46
16,14,17,1000,1.1794,38968.4
16,14,18,1000,0.9902,29507.88
16,14,19,1000,0.8654,23268.13
16,14,20,1000,0.7609,18046.11
16,14,21,1000,0.7061,15305.98
16,14,22,1000,0.6475,12373.91
16,14,23,1000,0.5546,7729.11
16,14,24,1000,0.4482,2410.62
16,15,0,1000,0.3956,-222.38
16,15,1,1000,0.4491,2453.15
16,15,2,1000,0.5064,5317.81
16,15,3,1000,0.6362,11812.12
16,15,4,1000,0.7795,18973.08
16,15,5,1000,0.8254,21268.45
16,15,6,1000,0.9216,26078.82
16,15,7,1000,1.1084,35418.9
16,15,8,1000,1.1701,38506.66
16,15,9,1000,1.2767,43833.52
16,15,10,1000,1.5357,56784.94
16,15,11,1000,1.7476,67379.31
16,15,12,1000,1.6804,64020.79
16,15,13,1000,1.5684,58419.02
16,15,14,1000,1.6132,60658.95
16,15,15,1000,1.5814,59067.73
16,15,16,1000,1.3174,45868.49
16,15,17,1000,1.024,31198.43
16,15,18,1000,0.9497,27483.65
16,15,19,1000,0.9354,26771.92
16,15,20,1000,0.8592,22957.57
16,15,21,1000,0.7036,15181.19
16,15,22,1000,0.5911,9555.34
16,15,23,1000,0.5089,5444.68
16,15,24,1000,0.4424,2120.48
16,16,0,1000,0.3992,-38.78
16,16,1,1000,0.4405,2026.49
16,16,2,1000,0.464,3202.03
16,16,3,1000,0.5701,8505.76
